Id,SalePrice
1602,109902.06097560975
1603,109902.06097560975
1604,276329.1666666667
1605,258738.42857142858
1606,163001.78787878787
1607,132212.66666666666
1608,186893.95238095237
1609,186893.95238095237
1610,177793.80203045686
1611,163001.78787878787
1612,177793.80203045686
1613,163001.78787878787
1614,128881.04487179487
1615,109902.06097560975
1616,109902.06097560975
1617,109902.06097560975
1618,128881.04487179487
1619,109902.06097560975
1620,132212.66666666666
1621,128881.04487179487
1622,151238.05128205128
1623,276329.1666666667
1624,177793.80203045686
1625,128881.04487179487
1626,177793.80203045686
1627,177793.80203045686
1628,287971.3
1629,186893.95238095237
1630,411666.6666666667
1631,204980.48484848486
1632,204980.48484848486
1633,186893.95238095237
1634,177793.80203045686
1635,177793.80203045686
1636,163001.78787878787
1637,177793.80203045686
1638,195035.7142857143
1639,177793.80203045686
1640,195035.7142857143
1641,177793.80203045686
1642,212350.37142857144
1643,204980.48484848486
1644,204980.48484848486
1645,177793.80203045686
1646,142543.75
1647,186893.95238095237
1648,163001.78787878787
1649,142543.75
1650,128881.04487179487
1651,109902.06097560975
1652,109902.06097560975
1653,109902.06097560975
1654,177793.80203045686
1655,186893.95238095237
1656,177793.80203045686
1657,177793.80203045686
1658,177793.80203045686
1659,186893.95238095237
1660,128881.04487179487
1661,393523.28571428574
1662,519234.0
1663,417039.75
1664,393523.28571428574
1665,345088.47826086957
1666,276329.1666666667
1667,538000.0
1668,345088.47826086957
1669,345088.47826086957
1670,345088.47826086957
1671,254933.33333333334
1672,393523.28571428574
1673,287971.3
1674,258738.42857142858
1675,163001.78787878787
1676,163001.78787878787
1677,186893.95238095237
1678,393523.28571428574
1679,412666.6666666667
1680,322965.25
1681,283158.0
1682,276329.1666666667
1683,186893.95238095237
1684,186893.95238095237
1685,177793.80203045686
1686,186893.95238095237
1687,186893.95238095237
1688,186893.95238095237
1689,186893.95238095237
1690,186893.95238095237
1691,186893.95238095237
1692,287971.3
1693,186893.95238095237
1694,177793.80203045686
1695,186893.95238095237
1696,300056.25
1697,186893.95238095237
1698,327171.48
1699,411666.6666666667
1700,246042.57894736843
1701,258298.35714285713
1702,258738.42857142858
1703,258738.42857142858
1704,276329.1666666667
1705,204980.48484848486
1706,393523.28571428574
1707,186893.95238095237
1708,186893.95238095237
1709,345088.47826086957
1710,258738.42857142858
1711,258738.42857142858
1712,204980.48484848486
1713,222696.16666666666
1714,222696.16666666666
1715,186893.95238095237
1716,164347.7142857143
1717,164347.7142857143
1718,163001.78787878787
1719,212350.37142857144
1720,258738.42857142858
1721,164347.7142857143
1722,142543.75
1723,142543.75
1724,186893.95238095237
1725,246042.57894736843
1726,177793.80203045686
1727,163001.78787878787
1728,186893.95238095237
1729,177793.80203045686
1730,132212.66666666666
1731,109902.06097560975
1732,128881.04487179487
1733,128881.04487179487
1734,142543.75
1735,128881.04487179487
1736,109902.06097560975
1737,327171.48
1738,212350.37142857144
1739,246042.57894736843
1740,177793.80203045686
1741,163001.78787878787
1742,177793.80203045686
1743,164347.7142857143
1744,276329.1666666667
1745,231750.0
1746,327171.48
1747,195035.7142857143
1748,222198.23529411765
1749,163001.78787878787
1750,163001.78787878787
1751,195035.7142857143
1752,128881.04487179487
1753,177793.80203045686
1754,195035.7142857143
1755,163001.78787878787
1756,128881.04487179487
1757,128881.04487179487
1758,140548.4375
1759,177793.80203045686
1760,163001.78787878787
1761,163001.78787878787
1762,177793.80203045686
1763,177793.80203045686
1764,109902.06097560975
1765,177793.80203045686
1766,177793.80203045686
1767,177793.80203045686
1768,140548.4375
1769,186893.95238095237
1770,128881.04487179487
1771,140548.4375
1772,151238.05128205128
1773,140548.4375
1774,132212.66666666666
1775,116404.44444444444
1776,109902.06097560975
1777,128881.04487179487
1778,116404.44444444444
1779,109902.06097560975
1780,186893.95238095237
1781,116404.44444444444
1782,109902.06097560975
1783,109902.06097560975
1784,109902.06097560975
1785,116404.44444444444
1786,222198.23529411765
1787,164347.7142857143
1788,56670.125
1789,88565.5625
1790,109902.06097560975
1791,196874.66666666666
1792,151238.05128205128
1793,142543.75
1794,128881.04487179487
1795,140548.4375
1796,109902.06097560975
1797,88565.5625
1798,140548.4375
1799,128881.04487179487
1800,128881.04487179487
1801,131782.42857142858
1802,177793.80203045686
1803,177793.80203045686
1804,128881.04487179487
1805,142543.75
1806,109902.06097560975
1807,132212.66666666666
1808,109902.06097560975
1809,131782.42857142858
1810,177793.80203045686
1811,131782.42857142858
1812,131782.42857142858
1813,128881.04487179487
1814,109902.06097560975
1815,56670.125
1816,109902.06097560975
1817,177793.80203045686
1818,131782.42857142858
1819,109902.06097560975
1820,109902.06097560975
1821,131782.42857142858
1822,177793.80203045686
1823,88565.5625
1824,131782.42857142858
1825,131782.42857142858
1826,109902.06097560975
1827,109902.06097560975
1828,151238.05128205128
1829,116404.44444444444
1830,177793.80203045686
1831,195035.7142857143
1832,107338.46153846153
1833,151238.05128205128
1834,131782.42857142858
1835,212350.37142857144
1836,131782.42857142858
1837,128881.04487179487
1838,151238.05128205128
1839,109902.06097560975
1840,163001.78787878787
1841,163001.78787878787
1842,88565.5625
1843,142543.75
1844,128881.04487179487
1845,131782.42857142858
1846,142543.75
1847,131782.42857142858
1848,56670.125
1849,177793.80203045686
1850,116404.44444444444
1851,151238.05128205128
1852,116404.44444444444
1853,142543.75
1854,186893.95238095237
1855,109902.06097560975
1856,212350.37142857144
1857,177793.80203045686
1858,132212.66666666666
1859,132212.66666666666
1860,163001.78787878787
1861,132212.66666666666
1862,195035.7142857143
1863,195035.7142857143
1864,195035.7142857143
1865,345088.47826086957
1866,345088.47826086957
1867,258738.42857142858
1868,276329.1666666667
1869,186893.95238095237
1870,258738.42857142858
1871,258738.42857142858
1872,177793.80203045686
1873,212350.37142857144
1874,128881.04487179487
1875,186893.95238095237
1876,177793.80203045686
1877,186893.95238095237
1878,222696.16666666666
1879,128881.04487179487
1880,128881.04487179487
1881,222696.16666666666
1882,258298.35714285713
1883,186893.95238095237
1884,212350.37142857144
1885,276329.1666666667
1886,276329.1666666667
1887,186893.95238095237
1888,276329.1666666667
1889,177793.80203045686
1890,142543.75
1891,128881.04487179487
1892,109902.06097560975
1893,140548.4375
1894,131782.42857142858
1895,151238.05128205128
1896,128881.04487179487
1897,128881.04487179487
1898,109902.06097560975
1899,109902.06097560975
1900,164347.7142857143
1901,177793.80203045686
1902,163001.78787878787
1903,195035.7142857143
1904,140548.4375
1905,177793.80203045686
1906,151238.05128205128
1907,177793.80203045686
1908,109902.06097560975
1909,128881.04487179487
1910,109902.06097560975
1911,177793.80203045686
1912,300056.25
1913,222198.23529411765
1914,56670.125
1915,373903.8
1916,88565.5625
1917,287971.3
1918,128881.04487179487
1919,128881.04487179487
1920,177793.80203045686
1921,417039.75
1922,345088.47826086957
1923,222198.23529411765
1924,298812.0
1925,246042.57894736843
1926,345088.47826086957
1927,142543.75
1928,177793.80203045686
1929,128881.04487179487
1930,109902.06097560975
1931,128881.04487179487
1932,109902.06097560975
1933,177793.80203045686
1934,177793.80203045686
1935,177793.80203045686
1936,177793.80203045686
1937,177793.80203045686
1938,177793.80203045686
1939,204980.48484848486
1940,204980.48484848486
1941,177793.80203045686
1942,177793.80203045686
1943,204980.48484848486
1944,287971.3
1945,345088.47826086957
1946,177793.80203045686
1947,322965.25
1948,177793.80203045686
1949,298812.0
1950,186893.95238095237
1951,266640.0
1952,298812.0
1953,163001.78787878787
1954,195035.7142857143
1955,109902.06097560975
1956,240671.5
1957,177793.80203045686
1958,332496.125
1959,132212.66666666666
1960,109902.06097560975
1961,109902.06097560975
1962,128881.04487179487
1963,128881.04487179487
1964,109902.06097560975
1965,177793.80203045686
1966,186893.95238095237
1967,291659.5
1968,327171.48
1969,345088.47826086957
1970,393523.28571428574
1971,393523.28571428574
1972,393523.28571428574
1973,287971.3
1974,332496.125
1975,393523.28571428574
1976,276329.1666666667
1977,412666.6666666667
1978,412666.6666666667
1979,345088.47826086957
1980,186893.95238095237
1981,345088.47826086957
1982,204980.48484848486
1983,204980.48484848486
1984,186893.95238095237
1985,186893.95238095237
1986,186893.95238095237
1987,186893.95238095237
1988,177793.80203045686
1989,186893.95238095237
1990,246042.57894736843
1991,186893.95238095237
1992,212350.37142857144
1993,186893.95238095237
1994,246042.57894736843
1995,186893.95238095237
1996,258298.35714285713
1997,345088.47826086957
1998,412666.6666666667
1999,246042.57894736843
2000,287971.3
2001,246042.57894736843
2002,222696.16666666666
2003,258738.42857142858
2004,258738.42857142858
2005,204980.48484848486
2006,204980.48484848486
2007,204980.48484848486
2008,186893.95238095237
2009,177793.80203045686
2010,186893.95238095237
2011,163001.78787878787
2012,186893.95238095237
2013,177793.80203045686
2014,177793.80203045686
2015,186893.95238095237
2016,177793.80203045686
2017,212350.37142857144
2018,109902.06097560975
2019,128881.04487179487
2020,88565.5625
2021,128881.04487179487
2022,177793.80203045686
2023,177793.80203045686
2024,222198.23529411765
2025,322965.25
2026,186893.95238095237
2027,128881.04487179487
2028,164347.7142857143
2029,177793.80203045686
2030,283158.0
2031,283158.0
2032,283158.0
2033,283158.0
2034,164347.7142857143
2035,212350.37142857144
2036,251767.0
2037,251767.0
2038,322965.25
2039,204980.48484848486
2040,393523.28571428574
2041,276329.1666666667
2042,212350.37142857144
2043,177793.80203045686
2044,177793.80203045686
2045,298812.0
2046,132212.66666666666
2047,177793.80203045686
2048,109902.06097560975
2049,132212.66666666666
2050,186893.95238095237
2051,109902.06097560975
2052,142543.75
2053,142543.75
2054,109902.06097560975
2055,177793.80203045686
2056,109902.06097560975
2057,116404.44444444444
2058,177793.80203045686
2059,140548.4375
2060,151238.05128205128
2061,177793.80203045686
2062,140548.4375
2063,109902.06097560975
2064,140548.4375
2065,88565.5625
2066,177793.80203045686
2067,107338.46153846153
2068,132212.66666666666
2069,88565.5625
2070,109902.06097560975
2071,109902.06097560975
2072,177793.80203045686
2073,128881.04487179487
2074,186893.95238095237
2075,142543.75
2076,128881.04487179487
2077,163001.78787878787
2078,142543.75
2079,109902.06097560975
2080,109902.06097560975
2081,128881.04487179487
2082,131782.42857142858
2083,177793.80203045686
2084,109902.06097560975
2085,142543.75
2086,88565.5625
2087,109902.06097560975
2088,88565.5625
2089,109902.06097560975
2090,131782.42857142858
2091,131782.42857142858
2092,177793.80203045686
2093,151238.05128205128
2094,186893.95238095237
2095,132212.66666666666
2096,88565.5625
2097,109902.06097560975
2098,177793.80203045686
2099,56670.125
2100,107338.46153846153
2101,132212.66666666666
2102,143050.0
2103,109902.06097560975
2104,132212.66666666666
2105,131782.42857142858
2106,88565.5625
2107,195035.7142857143
2108,109902.06097560975
2109,109902.06097560975
2110,116404.44444444444
2111,186893.95238095237
2112,151238.05128205128
2113,128881.04487179487
2114,109902.06097560975
2115,151238.05128205128
2116,109902.06097560975
2117,151238.05128205128
2118,109902.06097560975
2119,109902.06097560975
2120,109902.06097560975
2121,140548.4375
2122,109902.06097560975
2123,88565.5625
2124,195035.7142857143
2125,177793.80203045686
2126,177793.80203045686
2127,151238.05128205128
2128,131782.42857142858
2129,109902.06097560975
2130,151238.05128205128
2131,177793.80203045686
2132,109902.06097560975
2133,116404.44444444444
2134,109902.06097560975
2135,109902.06097560975
2136,88565.5625
2137,140548.4375
2138,128881.04487179487
2139,142543.75
2140,128881.04487179487
2141,128881.04487179487
2142,142543.75
2143,142543.75
2144,116404.44444444444
2145,128881.04487179487
2146,128881.04487179487
2147,177793.80203045686
2148,109902.06097560975
2149,128881.04487179487
2150,231750.0
2151,186893.95238095237
2152,151238.05128205128
2153,151238.05128205128
2154,88565.5625
2155,109902.06097560975
2156,222198.23529411765
2157,298812.0
2158,246042.57894736843
2159,246042.57894736843
2160,186893.95238095237
2161,258738.42857142858
2162,519234.0
2163,345088.47826086957
2164,258738.42857142858
2165,177793.80203045686
2166,128881.04487179487
2167,186893.95238095237
2168,177793.80203045686
2169,186893.95238095237
2170,212350.37142857144
2171,128881.04487179487
2172,142543.75
2173,177793.80203045686
2174,246042.57894736843
2175,345088.47826086957
2176,276329.1666666667
2177,246042.57894736843
2178,204980.48484848486
2179,128881.04487179487
2180,132212.66666666666
2181,186893.95238095237
2182,222696.16666666666
2183,186893.95238095237
2184,142543.75
2185,128881.04487179487
2186,142543.75
2187,142543.75
2188,177793.80203045686
2189,222198.23529411765
2190,88565.5625
2191,88565.5625
2192,88565.5625
2193,109902.06097560975
2194,109902.06097560975
2195,128881.04487179487
2196,109902.06097560975
2197,109902.06097560975
2198,186893.95238095237
2199,132212.66666666666
2200,128881.04487179487
2201,109902.06097560975
2202,204980.48484848486
2203,177793.80203045686
2204,151238.05128205128
2205,109902.06097560975
2206,140548.4375
2207,258738.42857142858
2208,195035.7142857143
2209,177793.80203045686
2210,109902.06097560975
2211,109902.06097560975
2212,109902.06097560975
2213,109902.06097560975
2214,151238.05128205128
2215,109902.06097560975
2216,151238.05128205128
2217,56670.125
2218,88565.5625
2219,88565.5625
2220,109902.06097560975
2221,373903.8
2222,298812.0
2223,300056.25
2224,212350.37142857144
2225,132212.66666666666
2226,177793.80203045686
2227,186893.95238095237
2228,276329.1666666667
2229,204980.48484848486
2230,177793.80203045686
2231,186893.95238095237
2232,177793.80203045686
2233,163001.78787878787
2234,276329.1666666667
2235,177793.80203045686
2236,276329.1666666667
2237,276329.1666666667
2238,186893.95238095237
2239,142543.75
2240,163001.78787878787
2241,163001.78787878787
2242,142543.75
2243,151238.05128205128
2244,128881.04487179487
2245,128881.04487179487
2246,163001.78787878787
2247,109902.06097560975
2248,128881.04487179487
2249,128881.04487179487
2250,128881.04487179487
2251,107338.46153846153
2252,177793.80203045686
2253,177793.80203045686
2254,177793.80203045686
2255,177793.80203045686
2256,186893.95238095237
2257,222198.23529411765
2258,186893.95238095237
2259,177793.80203045686
2260,142543.75
2261,204980.48484848486
2262,204980.48484848486
2263,287971.3
2264,393523.28571428574
2265,177793.80203045686
2266,283158.0
2267,327171.48
2268,345088.47826086957
2269,163001.78787878787
2270,186893.95238095237
2271,298812.0
2272,212350.37142857144
2273,163001.78787878787
2274,163001.78787878787
2275,163001.78787878787
2276,186893.95238095237
2277,177793.80203045686
2278,177793.80203045686
2279,109902.06097560975
2280,109902.06097560975
2281,163001.78787878787
2282,163001.78787878787
2283,109902.06097560975
2284,109902.06097560975
2285,186893.95238095237
2286,128881.04487179487
2287,345088.47826086957
2288,258738.42857142858
2289,412666.6666666667
2290,393523.28571428574
2291,287971.3
2292,345088.47826086957
2293,393523.28571428574
2294,393523.28571428574
2295,393523.28571428574
2296,412666.6666666667
2297,332496.125
2298,345088.47826086957
2299,327171.48
2300,332496.125
2301,258738.42857142858
2302,222696.16666666666
2303,204980.48484848486
2304,258738.42857142858
2305,163001.78787878787
2306,163001.78787878787
2307,163001.78787878787
2308,204980.48484848486
2309,283158.0
2310,204980.48484848486
2311,186893.95238095237
2312,177793.80203045686
2313,177793.80203045686
2314,186893.95238095237
2315,177793.80203045686
2316,177793.80203045686
2317,163001.78787878787
2318,177793.80203045686
2319,186893.95238095237
2320,186893.95238095237
2321,276329.1666666667
2322,186893.95238095237
2323,186893.95238095237
2324,186893.95238095237
2325,222696.16666666666
2326,186893.95238095237
2327,246042.57894736843
2328,246042.57894736843
2329,177793.80203045686
2330,177793.80203045686
2331,327171.48
2332,393523.28571428574
2333,327171.48
2334,246042.57894736843
2335,258298.35714285713
2336,287971.3
2337,186893.95238095237
2338,373903.8
2339,204980.48484848486
2340,345088.47826086957
2341,222696.16666666666
2342,251767.0
2343,222696.16666666666
2344,246042.57894736843
2345,258738.42857142858
2346,204980.48484848486
2347,186893.95238095237
2348,204980.48484848486
2349,177793.80203045686
2350,258738.42857142858
2351,204980.48484848486
2352,204980.48484848486
2353,222198.23529411765
2354,142543.75
2355,186893.95238095237
2356,142543.75
2357,186893.95238095237
2358,177793.80203045686
2359,109902.06097560975
2360,109902.06097560975
2361,142543.75
2362,300056.25
2363,142543.75
2364,142543.75
2365,204980.48484848486
2366,204980.48484848486
2367,204980.48484848486
2368,186893.95238095237
2369,204980.48484848486
2370,177793.80203045686
2371,177793.80203045686
2372,164347.7142857143
2373,258298.35714285713
2374,258298.35714285713
2375,204980.48484848486
2376,266640.0
2377,327171.48
2378,109902.06097560975
2379,222198.23529411765
2380,128881.04487179487
2381,163001.78787878787
2382,186893.95238095237
2383,222696.16666666666
2384,246042.57894736843
2385,142543.75
2386,142543.75
2387,128881.04487179487
2388,88565.5625
2389,128881.04487179487
2390,109902.06097560975
2391,128881.04487179487
2392,109902.06097560975
2393,186893.95238095237
2394,142543.75
2395,222198.23529411765
2396,163001.78787878787
2397,177793.80203045686
2398,109902.06097560975
2399,56670.125
2400,56670.125
2401,109902.06097560975
2402,140548.4375
2403,132212.66666666666
2404,128881.04487179487
2405,163001.78787878787
2406,128881.04487179487
2407,116404.44444444444
2408,142543.75
2409,142543.75
2410,177793.80203045686
2411,128881.04487179487
2412,151238.05128205128
2413,140548.4375
2414,128881.04487179487
2415,132212.66666666666
2416,128881.04487179487
2417,116404.44444444444
2418,109902.06097560975
2419,151238.05128205128
2420,128881.04487179487
2421,151238.05128205128
2422,109902.06097560975
2423,131782.42857142858
2424,151238.05128205128
2425,222198.23529411765
2426,116404.44444444444
2427,131782.42857142858
2428,186893.95238095237
2429,109902.06097560975
2430,128881.04487179487
2431,128881.04487179487
2432,142543.75
2433,140548.4375
2434,163001.78787878787
2435,163001.78787878787
2436,109902.06097560975
2437,109902.06097560975
2438,128881.04487179487
2439,109902.06097560975
2440,109902.06097560975
2441,116404.44444444444
2442,109902.06097560975
2443,109902.06097560975
2444,109902.06097560975
2445,88565.5625
2446,177793.80203045686
2447,258738.42857142858
2448,151238.05128205128
2449,109902.06097560975
2450,177793.80203045686
2451,109902.06097560975
2452,195035.7142857143
2453,109902.06097560975
2454,131782.42857142858
2455,88565.5625
2456,151238.05128205128
2457,109902.06097560975
2458,109902.06097560975
2459,109902.06097560975
2460,177793.80203045686
2461,109902.06097560975
2462,131782.42857142858
2463,109902.06097560975
2464,131782.42857142858
2465,109902.06097560975
2466,109902.06097560975
2467,186893.95238095237
2468,88565.5625
2469,88565.5625
2470,222198.23529411765
2471,195035.7142857143
2472,222198.23529411765
2473,128881.04487179487
2474,107338.46153846153
2475,195035.7142857143
2476,88565.5625
2477,128881.04487179487
2478,177793.80203045686
2479,128881.04487179487
2480,109902.06097560975
2481,142543.75
2482,128881.04487179487
2483,109902.06097560975
2484,109902.06097560975
2485,109902.06097560975
2486,140548.4375
2487,222198.23529411765
2488,186893.95238095237
2489,128881.04487179487
2490,140548.4375
2491,88565.5625
2492,177793.80203045686
2493,109902.06097560975
2494,177793.80203045686
2495,88565.5625
2496,222198.23529411765
2497,151238.05128205128
2498,128881.04487179487
2499,88565.5625
2500,142543.75
2501,116404.44444444444
2502,151238.05128205128
2503,88565.5625
2504,177793.80203045686
2505,246042.57894736843
2506,258738.42857142858
2507,327171.48
2508,258738.42857142858
2509,222696.16666666666
2510,204980.48484848486
2511,186893.95238095237
2512,212350.37142857144
2513,212350.37142857144
2514,204980.48484848486
2515,142543.75
2516,128881.04487179487
2517,128881.04487179487
2518,142543.75
2519,212350.37142857144
2520,212350.37142857144
2521,186893.95238095237
2522,212350.37142857144
2523,128881.04487179487
2524,142543.75
2525,128881.04487179487
2526,142543.75
2527,109902.06097560975
2528,109902.06097560975
2529,128881.04487179487
2530,128881.04487179487
2531,222696.16666666666
2532,212350.37142857144
2533,186893.95238095237
2534,204980.48484848486
2535,327171.48
2536,246042.57894736843
2537,204980.48484848486
2538,186893.95238095237
2539,186893.95238095237
2540,163001.78787878787
2541,186893.95238095237
2542,177793.80203045686
2543,128881.04487179487
2544,142543.75
2545,109902.06097560975
2546,163001.78787878787
2547,128881.04487179487
2548,132212.66666666666
2549,177793.80203045686
2550,519234.0
2551,128881.04487179487
2552,109902.06097560975
2553,88565.5625
2554,116404.44444444444
2555,109902.06097560975
2556,128881.04487179487
2557,128881.04487179487
2558,199128.57142857142
2559,151238.05128205128
2560,109902.06097560975
2561,164347.7142857143
2562,131782.42857142858
2563,131782.42857142858
2564,164347.7142857143
2565,109902.06097560975
2566,151238.05128205128
2567,128881.04487179487
2568,177793.80203045686
2569,177793.80203045686
2570,109902.06097560975
2571,177793.80203045686
2572,204980.48484848486
2573,231750.0
2574,411666.6666666667
2575,128881.04487179487
2576,131782.42857142858
2577,177793.80203045686
2578,109902.06097560975
2579,109902.06097560975
2580,131782.42857142858
2581,116404.44444444444
2582,128881.04487179487
2583,373903.8
2584,128881.04487179487
2585,177793.80203045686
2586,186893.95238095237
2587,186893.95238095237
2588,186893.95238095237
2589,128881.04487179487
2590,254933.33333333334
2591,222198.23529411765
2592,222696.16666666666
2593,204980.48484848486
2594,186893.95238095237
2595,204980.48484848486
2596,276329.1666666667
2597,177793.80203045686
2598,246042.57894736843
2599,345088.47826086957
2600,177793.80203045686
2601,109902.06097560975
2602,109902.06097560975
2603,128881.04487179487
2604,128881.04487179487
2605,109902.06097560975
2606,128881.04487179487
2607,163001.78787878787
2608,177793.80203045686
2609,177793.80203045686
2610,128881.04487179487
2611,151238.05128205128
2612,163001.78787878787
2613,128881.04487179487
2614,128881.04487179487
2615,140548.4375
2616,140548.4375
2617,177793.80203045686
2618,177793.80203045686
2619,231750.0
2620,177793.80203045686
2621,177793.80203045686
2622,177793.80203045686
2623,258298.35714285713
2624,246042.57894736843
2625,327171.48
2626,163001.78787878787
2627,204980.48484848486
2628,393523.28571428574
2629,625000.0
2630,393523.28571428574
2631,393523.28571428574
2632,393523.28571428574
2633,322965.25
2634,345088.47826086957
2635,128881.04487179487
2636,212350.37142857144
2637,186893.95238095237
2638,246042.57894736843
2639,177793.80203045686
2640,142543.75
2641,109902.06097560975
2642,177793.80203045686
2643,109902.06097560975
2644,128881.04487179487
2645,109902.06097560975
2646,109902.06097560975
2647,128881.04487179487
2648,142543.75
2649,151238.05128205128
2650,186893.95238095237
2651,177793.80203045686
2652,393523.28571428574
2653,258738.42857142858
2654,222696.16666666666
2655,345088.47826086957
2656,345088.47826086957
2657,322965.25
2658,258298.35714285713
2659,287971.3
2660,327171.48
2661,345088.47826086957
2662,345088.47826086957
2663,276329.1666666667
2664,283158.0
2665,345088.47826086957
2666,283158.0
2667,177793.80203045686
2668,186893.95238095237
2669,163001.78787878787
2670,287971.3
2671,186893.95238095237
2672,186893.95238095237
2673,186893.95238095237
2674,186893.95238095237
2675,186893.95238095237
2676,186893.95238095237
2677,177793.80203045686
2678,246042.57894736843
2679,287971.3
2680,287971.3
2681,393523.28571428574
2682,332496.125
2683,393523.28571428574
2684,287971.3
2685,327171.48
2686,258738.42857142858
2687,373903.8
2688,204980.48484848486
2689,204980.48484848486
2690,393523.28571428574
2691,177793.80203045686
2692,142543.75
2693,186893.95238095237
2694,142543.75
2695,186893.95238095237
2696,186893.95238095237
2697,177793.80203045686
2698,177793.80203045686
2699,177793.80203045686
2700,163001.78787878787
2701,109902.06097560975
2702,109902.06097560975
2703,132212.66666666666
2704,128881.04487179487
2705,128881.04487179487
2706,109902.06097560975
2707,109902.06097560975
2708,142543.75
2709,88565.5625
2710,128881.04487179487
2711,329283.75
2712,327171.48
2713,186893.95238095237
2714,164347.7142857143
2715,177793.80203045686
2716,186893.95238095237
2717,186893.95238095237
2718,204980.48484848486
2719,163001.78787878787
2720,186893.95238095237
2721,142543.75
2722,177793.80203045686
2723,128881.04487179487
2724,128881.04487179487
2725,142543.75
2726,142543.75
2727,151238.05128205128
2728,177793.80203045686
2729,177793.80203045686
2730,163001.78787878787
2731,128881.04487179487
2732,109902.06097560975
2733,177793.80203045686
2734,131782.42857142858
2735,140548.4375
2736,131782.42857142858
2737,128881.04487179487
2738,132212.66666666666
2739,163001.78787878787
2740,142543.75
2741,140548.4375
2742,140548.4375
2743,140548.4375
2744,140548.4375
2745,140548.4375
2746,116404.44444444444
2747,177793.80203045686
2748,109902.06097560975
2749,128881.04487179487
2750,140548.4375
2751,128881.04487179487
2752,300056.25
2753,177793.80203045686
2754,222198.23529411765
2755,109902.06097560975
2756,109902.06097560975
2757,56670.125
2758,109902.06097560975
2759,177793.80203045686
2760,177793.80203045686
2761,142543.75
2762,163001.78787878787
2763,177793.80203045686
2764,186893.95238095237
2765,240487.5
2766,151238.05128205128
2767,88565.5625
2768,131782.42857142858
2769,142543.75
2770,164347.7142857143
2771,128881.04487179487
2772,142543.75
2773,177793.80203045686
2774,151238.05128205128
2775,151238.05128205128
2776,177793.80203045686
2777,143050.0
2778,143050.0
2779,132212.66666666666
2780,116404.44444444444
2781,109902.06097560975
2782,109902.06097560975
2783,109902.06097560975
2784,128881.04487179487
2785,177793.80203045686
2786,128881.04487179487
2787,109902.06097560975
2788,109902.06097560975
2789,195035.7142857143
2790,88565.5625
